thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
49.3,49.23,13.84,18.27,0.57,61.1,45.9,34.43,-4.11,38.75,3.85,2.89,2.09,-14.68,0.89,0.66,-27.88,1.37,0.41,0.31
49.61,48.55,12.37,17.77,0.63,61.89,44.04,33.03,-4.07,37.47,1.86,1.4,2.11,-14.85,0.78,0.58,-28.37,0.14,0.36,0.27
49.4,47.45,11.09,16.85,0.6,62.21,43.17,32.38,-4.06,36.88,1.83,1.37,2.06,-14.73,0.62,0.46,-28.33,-0.37,0.31,0.23
49.1,46.96,10.36,16.38,0.56,62.46,42.71,32.04,-4.02,36.29,1.93,1.44,2.09,-14.68,0.47,0.35,-28.19,-1.77,0.26,0.19
48.87,46.96,9.98,15.93,0.54,62.6,42.79,32.09,-4.02,36.27,2.32,1.74,1.96,-13.74,0.4,0.3,-28.39,-3.53,0.26,0.19
48.47,47.51,9.91,15.71,0.55,62.45,42.75,32.07,-3.91,36.74,3.16,2.37,1.8,-10.57,0.41,0.31,-27.24,-6.54,0.26,0.19
48.01,47.52,9.78,15.73,0.52,62.46,42.65,31.99,-3.83,38.49,3.79,2.85,1.48,-6.17,0.41,0.31,-25.38,-7.65,0.28,0.21
48.06,47.45,9.57,15.84,0.52,62.43,42.95,32.21,-3.97,41.34,5.91,4.43,1.19,-4.6,0.81,0.61,-25.01,-6.77,0.44,0.33
48.25,47.62,9.51,16.39,0.53,62.76,42.97,32.23,-4.09,43.87,6.29,4.71,0.99,-3.4,0.88,0.66,-24.85,-5.55,0.44,0.33
48.47,47.14,9.51,16.49,0.49,63.01,43.15,32.36,-4.12,45.4,7.64,5.73,0.69,-0.72,1.14,0.85,-24.63,-1.15,0.44,0.33
49.13,46.51,9.59,16.47,0.41,63.46,43.67,32.75,-4.13,46.7,9.84,7.38,0.28,2.71,1.92,1.44,-22.89,8.3,0.44,0.33
49.61,46.71,9.76,16.53,0.38,63.94,44.48,33.36,-4.18,50.28,13.65,10.24,-0.05,6.72,2.68,2.01,-22.24,11.25,0.47,0.35
49.96,47.54,10.56,16.56,0.32,64.38,45.51,34.13,-4.18,51.87,21.48,16.11,-0.8,12.68,5.07,3.8,-20.03,15.13,0.82,0.62
49.98,48.31,10.82,16.85,0.29,64.59,45.51,34.13,-4.17,51.48,21.46,16.1,-1.23,15.23,6.45,4.84,-18.75,17.17,1.15,0.86
49.87,49.52,10.81,17.89,0.2,64.87,46.14,34.6,-4.21,49.94,25.15,18.86,-1.68,16.55,9.66,7.25,-19.16,16.07,1.47,1.11
49.46,49.67,10.51,21.87,0.13,64.75,45.95,34.46,-4.22,49.02,25.07,18.8,-1.69,15.99,9.64,7.23,-19.44,15.44,1.47,1.11
49.06,49.6,10.47,25.07,-0.03,63.85,47.01,35.26,-4.24,47.97,24.36,18.27,-1.64,14.82,9.2,6.9,-19.47,14.66,1.37,1.03
49.29,49.89,10.37,25.76,-0.22,63.73,47.82,35.87,-4.28,47.94,23.49,17.62,-1.61,13.99,8.83,6.62,-19.31,14.29,1.35,1.01
49.79,50.18,10.08,28.88,-0.39,64.14,50.35,37.76,-4.34,48.16,22.31,16.73,-1.56,13.02,7.75,5.81,-18.81,14.36,1.35,1.01
49.31,49.84,9.47,28.79,-0.38,64.19,51.56,38.67,-4.33,48.15,20.93,15.69,-1.52,12.73,6.92,5.19,-18.59,14.59,1.43,1.07
48.88,48.87,8.26,27.82,-0.34,64.1,52.06,39.04,-4.32,47.92,19.36,14.52,-1.42,12.18,6.82,5.12,-18.64,14.09,1.49,1.11
48.84,48.99,8.26,27.49,-0.32,64.14,52.05,39.04,-4.3,47.84,19.25,14.44,-1.31,11.65,6.76,5.07,-18.83,13.52,1.5,1.12
48.73,48.93,8.17,27.17,-0.3,63.84,52.83,39.63,-4.27,47.57,19.14,14.36,-1.21,11.18,6.7,5.03,-19.35,12.7,1.47,1.11
48.69,48.79,8.13,27,-0.28,63.57,53.27,39.95,-4.26,47.22,19.07,14.31,-1.07,10.3,6.55,4.91,-19.47,12.22,1.44,1.08
48.66,48.44,8.09,24.7,-0.28,63.22,53.49,40.12,-4.24,47.01,18.82,14.11,-0.93,9.34,5.87,4.4,-19.47,11.96,1.28,0.96
48.76,47.6,7.94,21.4,-0.27,62.92,53.55,40.16,-4.23,46.91,18.54,13.9,-0.8,8.61,5.67,4.25,-19.43,11.76,1.21,0.9
48.97,46.84,7.73,18.79,-0.27,62.8,53.73,40.3,-4.22,46.86,18.26,13.7,-0.75,8.32,5.63,4.22,-19.47,11.57,1.19,0.89
49.03,44.7,7.69,14.53,-0.27,62.82,53.67,40.25,-4.21,47,18.06,13.55,-0.7,8.27,5.57,4.18,-19.44,11.28,1.17,0.88
48.62,41.93,7.49,11.99,-0.24,63.08,51.14,38.36,-4.17,47.05,17.65,13.24,-0.54,7.81,5.46,4.09,-19.3,10.6,1.14,0.85
48.54,42.62,7.42,8.3,-0.2,62.98,48.89,36.67,-4.13,46.75,17.1,12.82,-0.47,7.65,5.21,3.91,-19.4,10.01,1.1,0.82
48.59,43.51,7.42,8.36,-0.17,62.75,48.66,36.49,-4.1,46.38,16.58,12.43,-0.4,7.45,5.03,3.77,-19.5,9.37,1.1,0.82
48.78,44.84,7.42,9.86,-0.13,62.46,48.87,36.65,-4.06,45.95,16.46,12.34,-0.34,7.32,4.97,3.73,-19.62,8.56,1.1,0.82
48.7,47.39,7.44,14.69,-0.12,62.21,48.93,36.7,-4.06,45.56,16.37,12.28,-0.37,7.28,4.92,3.69,-19.69,8.03,1.1,0.82
48.19,48.36,7.5,17.02,-0.09,61.86,49.17,36.88,-4.05,45.17,16.33,12.25,-0.39,7.36,4.91,3.68,-19.45,8.32,1.1,0.82
47.89,48.65,7.6,18.25,-0.08,61.82,49.35,37.01,-4.04,45.05,16.33,12.25,-0.4,7.49,4.91,3.68,-19.46,8.6,1.1,0.82
47.83,48.3,7.7,21.15,-0.07,61.57,50.32,37.74,-4.07,44.86,16.33,12.25,-0.47,7.39,4.87,3.65,-19.46,9.45,1.1,0.82
48.24,48.14,7.84,21.2,-0.05,61.44,50.38,37.79,-4.04,44.72,16.34,12.25,-0.44,7.6,4.86,3.65,-19.13,10.23,1.1,0.82
48.36,47.99,7.84,21.13,0,61.42,50.4,37.8,-4.04,44.59,16.36,12.27,-0.4,7.29,4.86,3.65,-18.96,9.23,1.1,0.82
48.29,47.86,7.84,20.78,0.09,61.26,50.4,37.8,-3.99,44.43,16.36,12.27,-0.25,6.84,4.86,3.65,-18.91,8.6,1.1,0.82
47.96,47.69,7.77,19.76,0.2,61.17,50.03,37.52,-3.87,44.32,16.32,12.24,0.08,6.18,4.76,3.57,-18.43,8.18,1.1,0.82
47.73,47.52,7.66,19.32,0.29,61.11,49.88,37.41,-3.75,44.41,16.23,12.17,0.39,5.85,4.73,3.54,-18.14,8.13,1.1,0.82
47.76,47.46,7.63,19.14,0.3,61.22,49.88,37.41,-3.69,44.61,16.16,12.12,0.59,5.44,4.7,3.53,-18.19,7.55,1.08,0.81
48.07,47.73,7.63,19.04,0.32,61.31,49.85,37.38,-3.57,44.5,16.11,12.09,0.93,4.84,4.69,3.52,-18.48,6.45,1.06,0.79
49.05,48.28,7.56,18.9,0.42,61.5,49.79,37.34,-3.47,44.65,15.92,11.94,1.14,4.97,4.57,3.43,-18.64,5.49,1.05,0.79
49.56,47.77,7.56,18.42,0.33,61.43,49.61,37.21,-3.49,44.49,15.77,11.82,1.07,4.95,4.41,3.31,-19.4,3.72,1.02,0.76
50.32,46.77,7.57,17.95,0.29,61.88,48.73,36.55,-3.58,44.42,15.64,11.73,0.87,4.98,4.36,3.27,-19.97,2.25,0.9,0.67
50.54,45.54,7.67,17.56,0.26,61.83,48.16,36.12,-3.65,44.3,15.57,11.68,0.7,5.09,4.36,3.27,-20.55,1.1,0.86,0.64
50.71,44.52,7.9,17.2,0.21,61.75,47.77,35.83,-3.72,44.19,15.54,11.65,0.5,5.32,4.43,3.32,-21.27,-0.13,0.86,0.64
51.02,44.17,8.03,16.95,0.14,61.7,47.56,35.67,-3.76,44.15,15.53,11.64,0.36,5.67,4.43,3.32,-21.79,-0.62,0.86,0.64
51,43.22,8.26,16.87,0.13,61.58,47.51,35.63,-3.81,44.04,15.5,11.63,0.23,5.77,4.43,3.32,-22.25,-1.44,0.86,0.64
51.08,42.83,8.39,16.8,0.09,61.49,47.34,35.51,-3.89,43.93,15.46,11.59,0.03,5.99,4.42,3.32,-22.92,-1.99,0.84,0.63
50.78,41.17,8.39,16.73,0.06,61.19,47.18,35.39,-3.94,43.66,15.43,11.58,-0.12,6.06,4.42,3.31,-23.57,-3.03,0.84,0.63
50.66,40.68,8.39,16.67,0.04,61.03,46.99,35.24,-3.94,43.55,15.41,11.55,-0.13,6.11,4.4,3.3,-23.96,-3.16,0.84,0.63
50.45,39.86,8.39,16.57,0,60.86,46.8,35.1,-3.92,43.3,15.4,11.55,-0.09,6.01,4.39,3.29,-24.3,-3.56,0.84,0.63
50.15,38.79,8.32,16.26,0,60.73,46.57,34.92,-3.92,43.07,15.38,11.53,-0.1,5.9,4.39,3.29,-24.61,-4.08,0.83,0.62
49.96,38.24,8.26,16.06,0,60.61,46.2,34.65,-3.85,42.89,15.37,11.53,0.05,5.73,4.37,3.28,-24.76,-4.36,0.82,0.61
49.65,36.98,8.18,16.02,0.02,60.48,46.02,34.52,-3.89,42.69,15.34,11.5,-0.03,5.59,4.37,3.28,-25.06,-4.76,0.82,0.61
49.47,36.5,8.18,15.97,0.03,60.23,45.8,34.35,-3.87,42.46,15.3,11.47,0,5.54,4.37,3.28,-25.35,-5.06,0.82,0.61
49.13,35.14,8.12,15.85,-0.03,59.96,45.7,34.27,-3.92,42.14,15.27,11.46,-0.1,5.42,4.37,3.28,-25.92,-5.81,0.82,0.61
48.97,34.68,8.05,15.77,-0.07,59.79,45.53,34.15,-3.95,41.98,15.26,11.45,-0.18,5.35,4.37,3.28,-26.27,-6.03,0.82,0.61
48.85,33.96,8.05,15.73,-0.12,59.61,45.46,34.09,-4.12,41.77,15.25,11.44,-0.51,5.26,4.36,3.27,-26.62,-6.51,0.82,0.61
48.74,33.23,8.05,15.7,-0.11,59.49,45.41,34.06,-4.21,41.61,15.23,11.43,-0.69,5.15,4.36,3.27,-26.89,-6.97,0.82,0.61
48.68,32.55,8.05,15.66,-0.14,59.27,45.38,34.03,-4.31,41.41,15.22,11.42,-0.88,5.02,4.36,3.27,-27.12,-7.34,0.8,0.6
48.61,31.96,8.05,15.64,-0.16,59.06,45.36,34.02,-4.39,41.2,15.21,11.41,-1.04,4.89,4.36,3.27,-27.34,-7.67,0.8,0.6
48.57,31.58,8.05,15.62,-0.2,58.94,45.29,33.97,-4.51,41.07,15.21,11.41,-1.28,4.79,4.35,3.26,-27.47,-7.86,0.8,0.6
48.53,31.04,8.05,15.56,-0.24,58.79,45.31,33.98,-4.6,40.9,15.19,11.39,-1.46,4.7,4.35,3.26,-27.61,-8.09,0.8,0.6
48.46,30.41,8.02,15.53,-0.26,58.66,45.29,33.97,-4.69,40.78,15.18,11.38,-1.62,4.65,4.35,3.26,-27.86,-8.41,0.8,0.6
48.38,29.79,8.05,15.49,-0.29,58.57,45.24,33.93,-4.8,40.66,15.16,11.37,-1.85,4.59,4.35,3.26,-28.1,-8.68,0.8,0.6
48.32,29.1,8.05,15.47,-0.32,58.41,45.23,33.92,-4.9,40.55,15.16,11.37,-2.03,4.55,4.34,3.25,-28.3,-8.99,0.8,0.6
48.25,28.74,8.05,15.41,-0.32,58.37,45.21,33.91,-4.93,40.5,15.16,11.37,-2.11,4.54,4.34,3.25,-28.43,-9.06,0.8,0.6
48.25,28.74,8.05,15.41,-0.32,58.37,45.21,33.91,-4.93,40.5,15.16,11.37,-2.11,4.54,4.34,3.25,-28.43,-9.06,0.8,0.6
48.22,28.3,8.05,15.33,-0.29,58.29,45.15,33.86,-5.04,40.33,15.16,11.37,-2.28,4.21,4.34,3.25,-28.62,-9.53,0.79,0.59
48.09,27.76,8.05,15.3,-0.29,58.15,45.17,33.88,-5.06,40.15,15.15,11.36,-2.32,4.14,4.34,3.25,-28.72,-9.88,0.78,0.58
48.16,27.65,8.05,15.24,-0.33,58.1,44.98,33.74,-5.16,40.12,15.14,11.35,-2.51,4.09,4.33,3.25,-28.81,-9.93,0.78,0.58
48.09,27.03,8.09,15.22,-0.37,58.03,45,33.75,-5.25,40,15.14,11.35,-2.66,3.9,4.33,3.25,-29.02,-10.26,0.78,0.58
48.18,26.86,8.18,15.19,-0.4,58,44.85,33.64,-5.34,39.95,15.11,11.33,-2.83,3.81,4.33,3.25,-29.29,-10.39,0.78,0.58
48.16,26.62,8.26,15.13,-0.38,57.98,44.83,33.62,-5.38,39.87,15.1,11.32,-2.89,3.69,4.33,3.25,-29.29,-10.44,0.78,0.58
48.16,26.39,8.26,15.02,-0.41,58,44.82,33.61,-5.38,39.81,15.08,11.31,-2.89,3.6,4.33,3.25,-29.46,-10.56,0.78,0.58
48.22,26.09,8.26,14.99,-0.4,58.01,44.78,33.59,-5.39,39.75,15.08,11.31,-2.92,3.68,4.32,3.24,-29.59,-10.34,0.78,0.58
48.19,25.48,8.36,14.94,-0.45,58.05,44.73,33.55,-5.56,39.6,15.09,11.31,-3.23,3.45,4.31,3.23,-30.89,-9.27,0.78,0.58
48.24,25.44,8.39,14.94,-0.45,58.14,44.72,33.54,-5.49,39.67,15.09,11.31,-3.1,3.66,4.3,3.23,-30.9,-8.88,0.78,0.58
48.26,26.05,8.35,14.81,-0.42,58.06,44.67,33.5,-5.28,39.48,15.19,11.39,-2.74,3.93,4.29,3.22,-30.43,-8.81,0.77,0.58
48.2,26.93,8.15,14.71,-0.39,58.17,44.73,33.54,-5.06,39.31,15.21,11.4,-2.38,4.33,4.29,3.22,-29.65,-8.95,0.72,0.54
48.05,27.63,7.98,14.71,-0.31,58.19,44.73,33.55,-4.81,39.24,15.21,11.4,-1.94,4.68,4.28,3.21,-29.39,-7.97,0.72,0.54
47.96,28.69,7.84,14.78,-0.19,58.13,44.48,33.36,-4.58,39.2,15.08,11.31,-1.55,5.03,4.26,3.19,-28.95,-6.09,0.7,0.52
47.82,29.96,7.84,14.82,-0.12,58.22,44.61,33.46,-4.47,39.19,15.07,11.3,-1.38,5.24,4.2,3.15,-28.43,-4.58,0.7,0.52
49.28,32.5,9.25,14.82,-0.07,59.78,44.11,33.08,-4.92,41.53,10.99,8.24,-2.06,4.74,3.61,2.71,-33.31,-8.84,0.69,0.52
50.31,34.41,10.88,14.8,0.02,61.4,43.07,32.3,-5.51,43.33,7.59,5.69,-3.12,4.16,3.22,2.41,-35.37,-11.28,0.63,0.47
50.69,37.25,12.68,14.65,0.07,62.45,41.5,31.13,-5.54,42.8,4.5,3.37,-3.02,2.46,0.86,0.65,-36.51,-11.88,0.31,0.23
50.16,38.91,12.78,14.17,0.69,63.35,39.84,29.88,-5.12,40.33,2.83,2.13,-2.05,1.07,0.71,0.53,-36.18,-9.9,0.18,0.14
49.32,40.02,12.56,13.83,0.66,63.36,38.94,29.21,-4.73,39.73,3.02,2.26,-1.14,-0.14,0.55,0.42,-35.75,-7.72,0.16,0.12
48.11,39.17,11.38,13.73,0.72,62.81,38.79,29.09,-4.02,38.6,3.58,2.68,0.9,-4.88,0.53,0.4,-35.02,-6.91,0.15,0.11
46.23,39.28,11.17,13.74,0.75,62.12,37.68,28.26,-3.86,35.28,3.56,2.67,2.28,-14.29,0.49,0.37,-34.78,-8.21,0.12,0.09
45.08,39.45,10.54,13.83,0.83,61.59,36.4,27.3,-3.01,31.95,3.44,2.58,4.8,-20.92,0.41,0.31,-32.34,-14.15,0.12,0.09
44.68,41.01,10.52,13.94,0.89,61.3,35.4,26.55,-2.26,29.65,3,2.25,7.06,-26.76,0.4,0.3,-31.32,-17.34,0.12,0.09
44.31,40.58,9.71,13.94,0.94,61.26,34.69,26.02,-1.78,29.7,2.98,2.24,8.46,-28.74,0.39,0.29,-29.54,-17.74,0.12,0.09
43.09,40.08,8.46,13.93,0.99,61.56,33.28,24.96,-1.4,29.74,2.95,2.21,9.34,-29,0.38,0.28,-29.04,-17.24,0.12,0.09
41.99,39.64,8.35,13.51,1.03,61.97,32.15,24.11,-1.38,31.45,2.85,2.14,9.35,-27.16,0.38,0.28,-29.01,-15.08,0.12,0.09
42.51,39.11,8.3,13.45,1.01,63.2,31.41,23.56,-1.46,33.5,2.4,1.8,9.68,-27.95,0.27,0.21,-28.95,-16.05,0.11,0.08
42.46,39.55,7.87,13.19,0.98,62.82,30.87,23.16,-1.52,33.9,1.92,1.44,9.84,-29.33,0.2,0.15,-28.39,-17.89,0.09,0.07
42.09,40.04,7.71,12.65,1.12,62.11,30.22,22.67,-1.26,33.26,1.34,1.01,10.4,-29.7,0.15,0.11,-27.1,-17.92,0.09,0.06
40.74,39.57,7.72,12.48,0.84,61.73,30.41,22.81,-1.22,32.36,1.39,1.04,10.38,-30.1,0.15,0.11,-25.6,-18.18,0.1,0.08
39.2,39.28,7.91,12.31,0.86,61.33,30.86,23.14,-1.15,31.55,1.57,1.18,9.87,-27.12,0.15,0.11,-26.38,-14.41,0.15,0.11
40.9,40.38,8.01,12.07,0.83,62.4,30.24,22.68,-1.39,32.98,2.35,1.76,9.61,-27.22,0.18,0.14,-26.3,-16.24,0.2,0.15
42.82,41.29,7.99,11.82,0.64,61.82,32.04,24.03,-1.63,33.82,4.28,3.21,9.16,-27.02,0.27,0.21,-25.42,-18.28,0.2,0.15
43.64,41.32,7.87,11.65,0.43,61.04,33.59,25.19,-1.53,30.92,7.17,5.38,8.94,-27.3,0.37,0.28,-25,-18.12,0.29,0.22
43.46,41.86,7.44,12.24,0.21,60.97,35.6,26.7,-1.58,31.08,8.71,6.53,8.8,-26.98,0.72,0.54,-24.1,-17.49,0.52,0.39
42.27,42.72,7.15,14.82,-0.06,60.64,40.76,30.57,-1.59,32.24,12.59,9.44,8.55,-24.72,1.71,1.28,-22.32,-15.92,0.52,0.39
41.91,43.15,7.19,15.69,-0.29,60.74,41.83,31.37,-1.76,33.44,12.92,9.69,8.06,-23.12,2.09,1.57,-21.41,-14.21,0.52,0.39
41.48,43.46,7.54,18.8,-0.24,61.31,44.54,33.4,-2.05,35.47,12.69,9.52,7.72,-22.97,2.2,1.65,-21.28,-13.53,0.52,0.39
41.58,44.07,7.98,18.78,-0.2,61.33,44.4,33.3,-2.06,35.35,12.49,9.37,7.76,-23.43,2.2,1.65,-21.26,-14.08,0.47,0.35
41.76,44.14,7.98,18.62,-0.2,61.25,44.28,33.21,-2.1,34.93,11,8.25,7.52,-22.94,2.12,1.59,-21.45,-13.92,0.4,0.3
41.61,44.22,7.98,18.09,-0.22,61.28,43.71,32.78,-2.16,35.02,10.81,8.11,7.32,-22.52,1.98,1.48,-21.5,-13.55,0.4,0.3
41.82,44.69,8.06,17.06,-0.24,60.74,43.14,32.36,-2.31,35.04,10.81,8.11,6.87,-21.92,1.88,1.41,-22.07,-13.42,0.4,0.3
43.13,45.28,8.05,16.93,-0.32,59.82,43.26,32.44,-2.59,34.79,10.93,8.2,5.86,-19.76,1.78,1.33,-22.47,-12.78,0.4,0.3
43.4,45.5,7.9,17.12,-0.58,60.14,44.11,33.09,-3,35.65,11.98,8.99,4.78,-17.93,1.78,1.33,-23.08,-12.02,0.38,0.28
43.62,45.45,7.66,18.11,-0.85,59.28,47.58,35.68,-3.39,36.21,13.32,9.99,3.37,-14.15,1.83,1.37,-23.54,-10.49,0.38,0.29
44.6,46.23,7.63,21.05,-1.27,58.22,50.77,38.08,-3.8,36.01,14.61,10.96,2.02,-11.11,1.95,1.47,-24.59,-9.32,0.38,0.28
44.72,46.65,7.68,22.22,-1.36,58.12,53.25,39.94,-3.82,35.57,16.33,12.25,1.93,-11.06,2.16,1.62,-24.56,-9.33,0.38,0.28
43.37,46.04,7.7,21.45,-1.16,58.02,54.57,40.93,-3.68,38.42,16.5,12.37,1.61,-5.27,2.31,1.73,-20.8,-0.7,0.36,0.27
43.41,46.31,7.7,21.35,-1.04,57.76,54.45,40.83,-3.63,38.06,16.44,12.33,1.77,-5.86,2.3,1.72,-21.95,-1.82,0.34,0.25
43.1,45.65,7.7,19.63,-0.88,56.7,54.13,40.6,-3.59,37.12,15.04,11.28,1.86,-6.43,2.98,2.24,-21.46,0.15,0.34,0.26
43.08,46.06,7.66,19.24,-0.74,56.71,53.05,39.79,-3.54,37.03,14.87,11.15,2.06,-7.17,2.96,2.22,-20.27,0.24,0.35,0.26
42.98,46.15,7.56,19.01,-0.68,56.53,52.86,39.65,-3.45,36.77,14.89,11.17,2.13,-6.59,5.49,4.12,-19.3,1.43,0.59,0.45
43.13,46.33,7.5,18.92,-0.63,56.52,52.55,39.41,-3.41,36.62,15.19,11.39,2.13,-6.03,5.9,4.43,-18.97,2.42,0.83,0.62
43.69,46.81,7.5,18.51,-0.56,56.59,52.4,39.3,-3.43,37.67,16.02,12.01,1.86,-3.67,9.43,7.08,-19.16,4.94,2.38,1.78
45.22,47.84,7.5,18.38,-0.45,57.32,52.24,39.18,-3.42,39.62,19.96,14.97,1.63,-0.77,12.95,9.71,-18.62,8.67,5.67,4.25
46.45,48.54,7.63,17.95,-0.44,57.99,51.28,38.46,-3.42,39.98,26.64,19.98,1.24,2.05,17.81,13.36,-19.06,10.78,10.12,7.59
46.49,48.53,7.7,17.94,-0.51,57.78,51.12,38.34,-3.45,38.6,30.47,22.86,1.09,2.19,26.53,19.9,-17.9,13.02,26.89,20.17
46.46,48.56,7.74,17.94,-0.52,57.9,51.12,38.34,-3.5,38.24,30.43,22.82,1.11,1.79,28.21,21.16,-17.15,14.98,38.13,28.6
46.63,49.05,7.84,17.99,-0.47,57.72,51.06,38.3,-3.43,38.76,35.11,26.34,1.1,3.11,29.33,22,-16.26,15.86,36.1,27.07
46.6,49.24,7.84,18,-0.38,57.46,50.73,38.05,-3.3,38.84,35.62,26.72,1.34,3.67,31.26,23.45,-17.31,15.56,24.87,18.65
46.59,49.61,7.84,17.99,-0.29,57.15,50.72,38.04,-3.15,38.63,36.09,27.07,1.45,4.46,30.78,23.08,-17.37,15.12,19.55,14.66
46.73,49.95,7.84,17.96,-0.26,57.07,50.28,37.71,-3.2,39.74,35.38,26.53,1.29,5.36,28.76,21.57,-17.74,14.13,16.5,12.37
46.82,50.01,7.77,17.96,-0.25,57.13,50.01,37.51,-3.15,39.52,35.02,26.27,1.24,5.75,27.11,20.33,-17.89,13.46,14.92,11.19
46.76,50.03,7.77,17.94,-0.24,57.08,49.76,37.32,-3.15,39.16,32.74,24.55,1.14,6.1,25.21,18.91,-17.82,13.34,13.2,9.9
46.6,49.88,7.7,17.93,-0.24,56.82,49.27,36.95,-3.15,38.93,31.76,23.82,1.02,6.41,23.88,17.91,-17.34,13.72,11.89,8.92
46.4,49.92,7.7,17.89,-0.21,56.62,48.97,36.73,-3.14,38.58,30.94,23.21,1.04,6.1,22.89,17.17,-17.09,13.25,11.59,8.69
46.13,49.87,7.63,17.78,-0.17,56.39,48.95,36.71,-3.09,38.43,30.71,23.03,1.18,5.76,22.44,16.83,-17.17,12.33,11.45,8.59
45.94,49.67,7.56,17.74,-0.17,56.52,48.88,36.66,-3.09,38.52,29.85,22.39,1.16,5.83,22.07,16.56,-17.19,12.1,11.17,8.37
45.89,49.66,7.49,17.78,-0.25,56.66,48.88,36.66,-3.08,38.35,28.5,21.38,1.28,5.16,20.45,15.34,-17.12,11.27,9.7,7.27
45.81,49.58,7.41,18.12,-0.31,56.73,48.84,36.63,-3.04,37.84,27.72,20.79,1.35,4.67,19.88,14.91,-16.76,11.44,8.5,6.38
45.65,49.45,7.28,18.62,-0.3,56.7,48.84,36.63,-3.05,37.66,26.55,19.92,1.36,4.49,19.47,14.6,-16.65,11.28,7.64,5.73
45.51,49.39,7.22,18.63,-0.27,56.56,48.83,36.62,-3.04,37.56,26.1,19.57,1.37,4.46,19.08,14.31,-16.62,11.14,7.61,5.71
45.45,49.41,7.14,18.64,-0.27,56.43,48.5,36.37,-3.04,37.52,25.81,19.36,1.36,4.37,18.48,13.86,-16.63,11.01,7.53,5.65
45.44,49.46,7.14,18.64,-0.24,56.38,48.34,36.25,-3.03,37.45,25.61,19.21,1.39,4.26,18.09,13.56,-16.67,10.75,7.49,5.62
45.35,49.57,7.14,18.61,-0.2,56.33,48.34,36.25,-2.96,37.29,25.55,19.16,1.53,4.07,17.86,13.39,-16.61,10.48,7.4,5.55
45.23,49.48,7.14,18.6,-0.18,56.28,48.3,36.23,-2.95,37.29,25.5,19.12,1.55,4.01,17.5,13.13,-16.57,10.44,6.92,5.19
45.19,49.45,7.14,18.57,-0.19,56.29,48.27,36.2,-2.94,37.26,25.37,19.03,1.58,3.94,17.01,12.75,-16.58,10.42,6.48,4.86
45.16,49.38,7.14,18.51,-0.17,56.24,48.21,36.16,-2.94,37.22,25.26,18.95,1.58,3.88,16.82,12.61,-16.63,10.37,6.37,4.78
45.13,49.42,7.14,18.48,-0.16,56.15,48.16,36.12,-2.92,37.22,25.2,18.9,1.62,3.81,16.66,12.49,-16.54,10.27,6.27,4.7
45.13,49.25,7.14,18.29,-0.14,56.03,48.16,36.12,-2.95,37.54,25.13,18.85,1.49,4.46,16.59,12.44,-16.25,10.84,6.28,4.71
45,48.99,7.14,18.15,-0.1,55.81,48.18,36.14,-2.97,38.63,25.18,18.88,1.35,5.79,16.59,12.44,-16.1,11.5,6.4,4.8
44.98,48.94,7.14,18.03,-0.11,55.77,48.34,36.26,-2.99,38.99,25.61,19.21,1.24,6.47,16.62,12.47,-15.95,11.76,6.99,5.24
45.06,48.83,7.14,17.8,-0.13,55.62,48.91,36.68,-3.02,39.44,27.03,20.27,0.95,8.13,17.18,12.89,-15.35,12.89,9.14,6.86
45.06,48.44,7.14,17.68,-0.16,55.45,49.46,37.09,-3.09,39.59,28.55,21.41,0.51,10.13,18.43,13.82,-14.4,14.88,12.11,9.08
44.93,48.23,7.15,17.51,-0.18,55.27,50.29,37.72,-3.37,42.63,29.15,21.87,-0.08,12.66,20.39,15.29,-13.82,15.28,14.54,10.91
44.83,48.33,7.26,17.44,-0.09,55.05,51.11,38.33,-3.93,49.71,23.1,17.32,-0.8,15.29,20.56,15.42,-13.49,15.86,15.17,11.38
44.56,48.36,7.39,17.41,0.03,54.58,51.73,38.8,-4.24,53.18,19.3,14.47,-1.26,16.58,20.47,15.35,-12.69,16.12,15.09,11.31
44.18,48.31,7.42,17.4,0.25,54.28,51.76,38.82,-4.29,54.12,17.27,12.95,-1.37,17.43,19.1,14.32,-12.66,15.91,13.4,10.05
43.83,48.17,7.42,17.35,0.32,54.08,52.28,39.21,-4.27,54.07,14.62,10.97,-1.35,17.39,18.56,13.92,-12.67,15.8,13.18,9.88
43.59,48.06,7.42,17.29,0.42,54,52.39,39.29,-4.2,52.95,14.02,10.52,-1.24,16.94,18.32,13.74,-12.8,15.58,13.19,9.89
43.78,48.16,7.42,17.11,0.46,54.08,52.39,39.3,-4.4,56.2,13.51,10.13,-1.54,18.27,18.3,13.72,-12.61,16.1,13.25,9.94
43.67,48.06,7.42,17.01,0.42,54.21,52.44,39.33,-4.64,59.44,12.96,9.72,-2.21,21.15,18.26,13.7,-11.14,17.05,13.54,10.15
